connection_date,user_id,start_hour,start_minute,end_hour,end_minute
20171029,77682,17,18,17,30
20171029,77883,8,47,10,36
20171029,77947,0,23,0,31
20171029,78129,6,38,6,41
20171029,78828,16,29,16,48
20171029,80836,9,1,9,21
20171029,81179,13,41,13,46
20171029,81557,19,6,19,15
20171029,82462,2,7,2,10
20171029,82859,9,54,10,11
20171029,83132,15,54,16,18
20171029,83369,11,52,11,58
20171029,83620,1,36,1,39
20171029,84474,6,57,7,0
20171029,84823,8,11,8,28
20171029,85674,10,25,10,31
20171029,86130,1,9,1,13
20171029,86430,6,41,6,50
20171029,87191,3,0,3,7
20171029,88485,6,23,7,0
20171029,88882,6,31,6,57
20171029,89323,18,19,19,10
20171029,89748,11,6,11,8
20171029,90115,13,28,13,47
20171029,90693,17,20,17,23
20171029,91050,2,33,2,34
20171029,91675,13,10,13,13
20171029,92622,8,1,9,9
20171029,94934,7,30,7,43
20171029,95600,18,20,18,27
20171029,97079,15,2,15,18
20171029,97296,9,32,10,2
20171029,98208,13,52,13,57
20171029,100055,9,46,9,50
20171029,100526,20,3,20,44
20171029,101439,17,7,17,9
20171029,102281,17,4,17,12
20171029,102468,15,25,15,35
20171029,102792,16,20,16,27
20171029,103479,7,54,9,16
20171029,103587,10,12,10,52
20171029,105059,9,23,9,29
20171029,105317,12,34,13,2
20171029,107200,8,15,8,35
20171029,107211,8,24,8,31
20171029,107733,10,59,11,28
20171029,109476,16,40,16,48
20171029,109728,16,14,16,34
20171029,110763,13,59,14,1
20171029,110926,12,9,12,13
20171029,111023,10,35,10,45
20171029,111069,17,30,18,50
20171029,111730,9,5,9,15
20171029,111856,9,12,9,46
20171029,112339,9,42,10,18
20171029,113041,11,29,12,2
20171029,113075,9,23,9,58
20171029,113520,23,23,23,29
20171029,114413,22,58,23,5
20171029,114549,17,55,18,18
20171029,115425,8,35,8,47
20171029,115495,16,10,16,15
20171029,115616,10,1,10,25
20171029,116256,15,12,15,23
20171029,116290,7,1,7,46
20171029,116442,1,6,1,9
20171029,116999,21,11,21,18
20171029,117063,6,6,6,11
20171029,117080,19,9,19,14
20171029,117121,9,1,9,30
20171029,117332,12,0,12,21
20171029,117478,8,45,8,50
20171029,118319,9,44,10,27
20171029,118542,10,19,10,57
20171029,118733,20,55,21,10
20171029,118880,12,14,12,21
20171029,118999,21,4,21,9
20171029,119635,9,34,9,43
20171029,119955,8,46,9,3
20171029,120873,22,26,22,45
20171029,121010,14,21,14,40
20171029,121240,14,51,14,57
20171029,122977,9,16,9,25
20171029,123913,9,39,9,49
20171029,124041,8,7,8,22
20171029,125177,12,27,12,47
20171029,125197,14,15,14,17
20171029,125982,18,26,18,37
20171029,126402,10,25,10,33
20171029,127267,8,40,9,1
20171029,128062,10,25,10,52
20171029,128273,6,43,7,19
20171029,129073,10,45,10,52
20171029,129408,16,6,16,16
20171029,129774,13,17,13,20
20171029,130220,5,56,8,26
20171029,130780,10,32,10,51
20171029,131379,10,20,10,22
20171029,132117,6,48,6,58
20171029,132245,10,49,11,3
20171029,133226,7,44,7,50
20171029,134859,20,58,21,4
20171029,135236,17,6,17,35
20171029,135400,9,12,9,15
20171029,135894,8,35,9,30
20171029,136545,11,16,11,22
20171029,138196,16,27,16,36
20171029,139296,7,16,7,23
20171029,139899,8,51,8,53
20171029,141449,15,31,15,34
20171029,142219,19,19,19,25
20171029,145678,10,16,10,32
20171029,146095,16,43,16,59
20171029,146184,13,58,14,21
20171029,146712,13,17,14,2
20171029,147396,0,5,0,14
20171029,148379,1,51,1,55
20171029,148738,7,14,7,26
20171029,148776,6,3,6,9
20171029,149176,11,37,11,43
20171029,149955,7,52,8,6
20171029,153427,7,27,7,31
20171029,154410,8,25,9,7
20171029,155177,7,56,7,59
20171029,155367,8,35,8,43
20171029,155369,19,18,19,26
20171029,156415,7,3,7,14
20171029,156415,7,54,8,17
20171029,156738,16,17,16,23
20171029,158300,7,1,7,15
20171029,158539,9,39,9,42
20171029,158860,11,25,12,3
20171029,158960,11,1,11,9
20171029,159323,19,42,20,33
20171029,160134,7,9,8,13
20171029,163712,8,51,8,57
20171029,164629,10,25,10,39
20171029,164780,9,48,9,51
20171029,165850,2,34,2,38
20171029,166634,9,3,9,8
20171029,167277,6,37,6,55
20171029,167702,7,17,7,28
20171029,170341,15,16,15,26
20171029,170529,10,16,10,26
20171029,171890,11,33,11,43
20171029,173425,22,17,22,37
20171029,174002,11,48,12,6
20171029,176578,12,37,12,47
20171029,178915,13,14,13,24
20171029,180131,19,58,20,23
20171029,182309,11,10,11,25
20171029,182818,10,33,10,39
20171029,184090,6,56,7,3
20171029,184178,13,32,14,6
20171029,185082,14,22,14,29
20171029,186628,8,10,8,14
20171029,187471,9,20,9,45
20171029,187735,17,1,17,38
20171029,188703,9,8,9,17
20171029,190225,9,6,9,15
20171029,192454,0,13,0,43
20171029,193363,21,40,21,57
20171029,193741,12,39,12,42
20171029,195551,13,36,13,42
20171029,197438,2,11,2,12
20171029,198324,11,52,11,57
20171029,198563,14,18,14,28
20171029,200284,18,5,18,26
20171029,202507,8,0,8,9
20171029,204398,7,59,8,9
20171029,204475,16,22,16,32
20171029,205538,11,6,12,7
20171029,205586,6,1,6,27
20171029,206340,6,39,7,48
20171029,206576,10,29,10,44
20171029,209986,10,10,10,14
20171029,212129,11,50,11,57
20171029,212334,3,9,3,17
20171029,214715,2,46,2,54
20171029,214809,12,6,12,13
20171029,215015,17,53,18,15
20171029,215890,13,3,13,10
20171029,216632,14,34,14,45
20171029,218817,16,29,16,43
20171029,220299,1,43,1,50
20171029,221421,8,30,9,7
20171029,222268,8,49,8,57
20171029,223460,8,25,8,34
20171029,224075,18,37,19,12
20171029,224833,6,3,6,13
20171029,224910,0,48,0,55
20171029,225830,7,8,7,14
20171029,227179,11,13,11,26
20171029,227917,14,1,14,26
20171029,228535,13,46,14,36
20171029,229597,10,20,10,40
20171029,229983,13,26,14,8
20171029,235142,9,31,9,35
20171029,237005,16,11,16,42
20171029,237507,8,36,8,44
20171029,237675,9,15,9,23
20171029,238261,19,10,19,15
20171029,239232,18,6,18,17
20171029,241223,8,56,9,1
20171029,241935,8,4,8,18
20171029,243258,12,9,12,39
20171029,243999,6,32,7,15
20171029,244084,8,40,9,21
20171029,244449,6,42,6,56
20171029,245709,10,21,10,28
20171029,247869,12,17,12,26
20171029,248129,8,36,8,52
20171029,248820,14,38,14,44
20171029,249682,9,4,9,21
20171029,252618,16,50,17,22
20171029,252757,14,51,15,2
20171029,253315,10,56,11,2
20171029,254392,19,1,19,9
20171029,258984,11,27,11,31
20171029,260156,10,35,10,46
20171029,260282,21,56,22,20
20171029,261869,14,13,15,17
20171029,262766,7,28,7,43
20171029,264629,7,0,7,13
20171029,264629,7,44,7,47
20171029,267503,15,38,15,43
20171029,269103,8,2,8,7
20171029,269215,8,32,8,51
20171029,269570,20,9,20,15
20171029,269822,8,47,11,40
20171029,270328,11,37,11,48
20171029,271510,9,11,9,43
20171029,271803,1,21,1,26
20171029,273166,21,55,22,2
20171029,273318,7,54,8,4
20171029,274631,17,41,17,45
20171029,274753,20,14,20,30
20171029,274753,21,1,21,30
20171029,275911,18,26,18,28
20171029,276541,6,32,8,31
20171029,276940,6,16,6,33
20171029,277042,4,52,6,17
20171029,278534,9,1,9,29
20171029,280357,14,45,14,56
20171029,282401,8,53,9,3
20171029,283965,15,25,16,8
20171029,284963,11,4,11,5
20171029,286019,8,0,8,4
20171029,286431,15,1,15,5
20171029,288254,18,38,19,18
20171029,288496,8,50,8,59
20171029,290318,10,14,10,36
20171029,292349,8,35,8,38
20171029,293990,15,11,15,21
20171029,294640,0,36,1,49
20171029,295187,15,37,15,40
20171029,297657,13,13,13,28
20171029,299371,9,11,9,38
20171029,299591,12,47,13,10
20171029,300605,11,34,11,41
20171029,300783,1,6,1,20
20171029,301575,8,50,9,9
20171029,303444,14,5,14,18
20171029,309120,18,27,18,51
20171029,310076,8,55,9,24
20171029,310863,15,2,15,7
20171029,311841,18,50,18,56
20171029,311845,18,16,18,26
20171029,312889,15,23,15,33
20171029,313401,17,33,17,43
20171029,313979,11,15,11,22
20171029,315105,16,19,16,24
20171029,315553,8,4,8,33
20171029,317064,11,2,11,36
20171029,317085,8,37,9,2
20171029,318659,8,35,9,28
20171029,318987,9,50,9,56
20171029,319180,14,57,15,34
20171029,319836,18,32,19,1
20171029,319965,10,1,10,16
20171029,324485,18,1,18,7
20171029,324608,12,23,12,31
20171029,326977,14,42,14,53
20171029,327902,7,44,7,50
20171029,328480,9,25,9,40
20171029,328985,6,6,6,9
20171029,334778,9,29,9,36
20171029,336368,9,29,9,41
20171029,336423,10,53,10,59
20171029,337623,12,42,13,13
20171029,341065,19,22,19,28
20171029,344233,8,42,9,18
20171029,346225,8,40,8,44
20171029,348167,16,41,17,7
20171029,348241,22,35,23,15
20171029,352222,14,37,14,39
20171029,352629,6,51,7,0
20171029,353945,16,25,16,37
20171029,354520,17,5,17,12
20171029,354778,11,54,12,16
20171029,360510,13,17,14,2
20171029,361370,15,51,15,56
20171029,364374,13,49,14,20
20171029,364950,18,6,18,20
20171029,366736,0,22,0,30
20171029,372595,7,57,8,5
20171029,373786,10,35,11,10
20171029,374029,0,12,0,15
20171029,374487,12,44,12,47
20171029,375291,7,42,7,47
20171029,375297,17,7,17,19
20171029,375666,8,41,8,57
20171029,376044,12,23,12,28
20171029,379156,11,1,11,37
20171029,379619,13,2,13,11
20171029,379941,19,36,19,49
20171029,380314,20,0,20,4
20171029,380711,7,5,8,6
20171029,383048,12,52,13,1
20171029,384225,13,49,13,58
20171029,385059,7,3,7,44
20171029,387058,8,3,8,22
20171029,389401,17,46,18,26
20171029,389590,17,52,17,59
20171029,394063,15,20,15,26
20171029,394100,15,52,15,58
20171029,397006,18,5,18,17
20171029,397157,11,39,11,44
20171029,397921,8,10,8,20
20171029,399391,7,16,7,39
20171029,403976,9,46,10,14
20171029,403982,9,12,9,45
20171029,404253,5,40,5,47
20171029,404367,8,46,9,13
20171029,405861,9,48,9,52
20171029,408713,18,58,19,7
20171029,410164,17,13,17,46
20171029,411069,12,35,12,40
20171029,412438,17,29,17,39
20171029,412905,16,18,16,32
20171029,416543,7,40,8,15
20171029,418357,16,53,16,57
20171029,420525,15,22,15,25
20171029,423010,12,58,13,21
20171029,423119,9,7,9,37
20171029,424115,15,1,15,7
20171029,425317,6,36,7,14
20171029,425804,17,57,18,23
20171029,426575,11,4,11,9
20171029,428507,18,12,18,52
20171029,429227,12,34,12,42
20171029,430108,16,9,16,16
20171029,430416,9,21,9,41
20171029,430689,16,56,17,0
20171029,431336,5,20,5,30
20171029,431782,14,34,14,38
20171029,434130,12,42,12,50
20171029,434355,4,47,4,55
20171029,434903,15,17,15,22
20171029,439313,22,45,22,50
20171029,440225,12,53,13,4
20171029,444341,10,34,10,44
20171029,447438,18,56,19,7
20171029,450592,0,22,0,29
20171029,451147,6,24,6,35
20171029,451554,8,40,8,47
20171029,451771,14,6,14,22
20171029,454529,7,39,8,8
20171029,458219,10,3,10,8
20171029,463022,4,38,5,11
20171029,463508,7,36,7,41
20171029,463857,6,44,7,1
20171029,464382,7,16,7,57
20171029,464391,13,43,14,51
20171029,464487,6,15,7,4
20171029,465214,9,9,9,19
20171029,467696,10,28,10,39
20171029,468344,16,22,16,55
20171029,468897,12,7,12,57
20171029,469360,18,31,18,42
20171029,469366,10,18,10,22
20171029,471427,0,13,0,15
20171029,472123,8,37,10,38
20171029,474803,14,45,15,0
20171029,475572,8,39,10,38
20171029,475938,18,3,19,6
20171029,477198,11,32,13,25
20171029,477388,7,41,8,9
20171029,477464,16,14,16,46
20171029,478323,10,32,10,35
20171029,478850,8,28,8,29
20171029,479684,19,48,19,51
20171029,480559,14,39,14,59
20171029,480858,20,16,20,24
20171029,483550,12,37,12,45
20171029,486437,8,32,8,40
20171029,486872,12,53,13,22
20171029,487947,14,22,14,24
20171029,489106,11,26,11,52
20171029,490640,23,49,23,54
20171029,492376,8,17,8,55
20171029,493329,9,41,9,46
20171029,494055,18,57,18,59
20171029,495812,17,28,17,45
20171029,496435,0,47,0,58
20171029,496670,6,17,6,37
20171029,497399,0,0,0,1
20171029,500310,15,25,15,29
20171029,500617,11,18,11,29
20171029,502944,6,32,7,5
20171029,503278,19,4,19,25
20171029,503727,8,3,8,46
20171029,504510,17,30,17,32
20171029,505014,12,15,12,22
20171029,510355,8,20,8,57
20171029,510457,8,37,9,38
20171029,512047,7,42,8,1
20171029,514256,9,13,9,18
20171029,514698,7,19,7,55
20171029,514747,12,6,13,30
20171029,515197,8,25,8,37
20171029,516956,11,51,12,16
20171029,519072,1,24,1,26
20171029,519097,0,46,0,55
20171029,520153,12,39,12,54
20171029,520254,16,2,16,5
20171029,520641,9,28,10,25
20171029,521536,9,41,10,4
20171029,521972,20,0,20,58
20171029,522054,14,25,14,46
20171029,526085,22,24,22,30
20171029,529139,12,15,12,23
20171029,529463,10,21,10,33
20171029,532970,10,41,11,8
20171029,533054,18,28,18,30
20171029,533748,10,24,10,33
20171029,534239,10,24,10,31
20171029,536175,2,2,2,8
20171029,536670,1,20,1,27
20171029,537211,0,29,0,39
20171029,537259,13,2,13,3
20171029,537478,8,19,8,31
20171029,537777,16,10,16,38
20171029,538094,17,58,18,10
20171029,538959,15,39,16,8
20171029,540241,9,55,10,7
20171029,541363,9,1,9,2
20171029,542865,10,13,10,15
20171029,543588,20,17,20,19
20171029,543596,6,4,6,13
20171029,544078,8,12,8,26
20171029,545525,0,28,0,33
20171029,548246,15,46,16,18
20171029,549161,9,46,10,9
20171029,550126,18,26,18,59
20171029,555049,5,12,5,24
20171029,555695,15,48,15,53
20171029,556431,9,50,10,10
20171029,556667,6,12,6,28
20171029,557172,7,2,7,13
20171029,558037,10,15,10,19
20171029,559179,7,42,7,54
20171029,559644,16,29,17,7
20171029,559657,6,23,6,29
20171029,559840,18,8,18,13
20171029,561989,6,3,6,12
20171029,562460,7,38,8,11
20171029,563173,16,30,16,54
20171029,563313,17,15,17,30
20171029,563397,13,7,13,11
20171029,564199,21,59,22,9
20171029,565465,7,44,7,58
20171029,567950,15,42,16,4
20171029,570969,7,54,8,16
20171029,571972,19,25,19,29
20171029,574065,0,59,1,0
20171029,575512,21,6,21,28
20171029,576752,8,46,9,47
20171029,577603,19,51,20,0
20171029,578461,9,43,10,24
20171029,579465,11,0,11,49
20171029,580192,7,25,7,50
20171029,581733,7,43,8,47
20171029,584233,18,33,18,35
20171029,586236,18,49,18,53
20171029,588048,16,41,16,45
20171029,591588,13,0,13,16
20171029,592514,15,16,15,41
20171029,592948,10,0,10,9
20171029,594316,20,5,20,17
20171029,594815,13,43,13,48
20171029,596372,10,59,11,5
20171029,598636,2,12,2,19
20171029,598833,22,14,22,39
20171029,600236,11,17,11,23
20171029,601390,22,47,22,59
20171029,602054,16,12,16,30
20171029,602522,16,30,17,16
20171029,603571,17,51,18,1
20171029,603743,18,38,18,52
20171029,605099,6,11,6,14
20171029,606241,22,9,22,15
20171029,606869,20,1,20,2
20171029,607454,9,2,10,0
20171029,608030,15,26,15,36
20171029,608282,1,59,2,1
20171029,608921,9,56,10,29
20171029,609232,7,43,7,56
20171029,609652,9,1,9,41
20171029,610170,11,50,11,57
20171029,611584,12,47,12,51
20171029,611736,18,49,18,57
20171029,613374,12,52,13,9
20171029,615168,7,32,7,37
20171029,616240,17,58,18,7
20171029,622468,8,40,9,4
20171029,625746,18,34,18,38
20171029,629763,14,56,14,59
20171029,632663,16,56,17,6
20171029,632789,20,18,20,26
20171029,633155,12,47,13,4
20171029,634216,0,15,0,24
20171029,635266,9,14,9,21
20171029,636682,5,16,5,43
20171029,636834,8,31,9,13
20171029,637503,20,14,20,28
20171029,638343,7,30,7,37
20171029,640643,9,20,9,28
20171029,641700,8,11,8,39
20171029,642738,14,55,15,33
20171029,642936,11,35,11,40
20171029,643985,14,42,14,53
20171029,644225,8,3,8,30
20171029,648605,2,58,3,4
20171029,649249,13,23,13,26
20171029,650851,15,9,15,13
20171029,652448,16,5,16,12
20171029,652830,13,4,13,9
20171029,654558,9,42,9,52
20171029,654772,1,43,1,46
20171029,654939,9,16,10,14
20171029,655652,0,38,0,49
20171029,655654,21,36,21,41
20171029,656228,19,43,19,48
20171029,656387,7,54,8,0
20171029,658371,16,41,16,44
20171029,659259,15,13,15,20
20171029,660204,11,43,12,7
20171029,660897,9,25,9,35
20171029,662140,16,9,16,16
20171029,664082,13,55,14,2
20171029,664928,11,25,11,30
20171029,665215,11,22,11,27
20171029,665799,12,3,12,12
20171029,667105,22,48,22,55
20171029,667439,7,58,8,8
20171029,667444,6,56,7,50
20171029,667503,11,6,11,11
20171029,669399,11,59,12,12
20171029,669416,17,3,17,6
20171029,669707,13,41,13,43
20171029,669852,22,13,22,18
20171029,670555,5,41,5,56
20171029,671469,9,46,9,51
20171029,673418,18,53,19,15
20171029,673625,9,21,9,52
20171029,673720,16,38,16,42
20171029,674179,8,54,9,1
20171029,674866,16,50,16,52
20171029,675465,17,51,17,58
20171029,675601,9,15,9,22
20171029,676815,12,37,12,41
20171029,677140,0,45,0,50
20171029,677199,10,54,11,9
20171029,677577,7,45,8,11
20171029,677655,1,49,1,55
20171029,678148,16,44,16,48
20171029,678180,18,39,19,16
20171029,678441,14,1,14,41
20171029,678500,19,43,19,54
20171029,678657,9,19,10,23
20171029,678995,16,41,16,49
20171029,679530,17,15,17,30
20171029,679977,10,5,10,7
20171029,681090,12,34,12,36
20171029,681240,11,58,12,3
20171029,681445,14,25,14,29
20171030,13314,8,22,8,37
20171030,15695,7,59,8,6
20171030,20623,17,10,17,14
20171030,25228,9,59,10,4
20171030,27159,14,57,15,10
20171030,29331,19,26,19,39
20171030,29657,7,52,7,57
20171030,29943,17,12,17,47
20171030,30726,12,5,12,10
20171030,34040,15,44,15,54
20171030,35186,19,10,19,19
20171030,35873,7,38,7,41
20171030,36164,15,30,15,49
20171030,36177,8,12,8,46
20171030,36311,20,42,20,46
20171030,36375,8,28,8,33
20171030,37145,12,11,12,18
20171030,38790,7,11,7,21
20171030,39642,7,28,7,47
20171030,39929,14,4,14,16
20171030,42850,17,47,17,50
20171030,44785,6,56,7,9
20171030,45191,10,24,10,34
20171030,46172,17,50,17,54
20171030,47788,10,13,10,19
20171030,48757,7,19,7,21
20171030,53381,18,3,18,8
20171030,55406,14,3,14,11
20171030,58658,20,28,20,35
20171030,58882,5,18,5,22
20171030,60638,8,39,8,43
20171030,62566,11,57,12,7
20171030,62691,11,8,11,11
20171030,63301,8,31,9,5
20171030,64068,6,20,6,29
20171030,65581,20,54,21,18
20171030,65984,18,28,18,38
20171030,67415,7,14,7,24
20171030,67954,19,6,19,10
20171030,69503,8,52,9,9
20171030,72081,17,48,17,58
20171030,73201,16,56,17,50
20171030,73284,17,52,18,2
20171030,73790,16,43,16,48
20171030,74865,8,51,9,4
20171030,74969,17,8,17,35
20171030,74972,9,6,9,23
20171030,75084,8,18,8,25
20171030,75389,8,47,8,48
20171030,76033,17,48,17,57
20171030,77156,9,9,9,46
20171030,77162,18,26,18,32
20171030,77556,4,32,4,52
20171030,77767,18,31,18,41
20171030,78167,17,23,17,25
20171030,78828,9,14,10,21
20171030,79736,18,52,18,58
20171030,79852,8,43,8,52
20171030,80147,20,16,20,21
20171030,82261,11,4,11,8
20171030,84155,17,46,17,50
20171030,84600,8,23,8,35
20171030,84796,18,26,18,42
20171030,84831,17,59,18,32
20171030,84994,17,38,17,46
20171030,85249,14,0,14,8
20171030,85503,18,32,18,35
20171030,85534,16,36,16,45
20171030,86316,16,57,16,58
20171030,87438,19,32,19,40
20171030,87703,5,49,6,2
20171030,88074,17,22,18,6
20171030,88132,17,56,17,58
20171030,88200,15,37,15,41
20171030,88614,14,1,14,14
20171030,88882,6,36,6,58
20171030,88922,9,20,9,27
20171030,89630,19,33,19,39
20171030,89858,19,39,19,42
20171030,90115,3,6,3,13
20171030,90693,7,30,7,33
20171030,91050,7,57,8,6
20171030,91441,8,41,9,52
20171030,92276,18,9,18,18
20171030,92769,8,6,8,22
20171030,93038,6,32,6,39
20171030,93762,7,46,8,34
20171030,94308,14,10,14,34
20171030,94408,12,20,12,52
20171030,94445,8,56,8,57
20171030,94603,15,59,16,13
20171030,94732,18,31,18,42
20171030,95035,18,3,18,7
20171030,95164,15,36,16,9
20171030,95490,17,38,17,44
20171030,95600,22,20,22,27
20171030,96389,13,50,14,2
20171030,96448,15,15,15,18
20171030,96566,10,22,10,56
20171030,97299,5,28,5,43
20171030,97346,17,20,17,36
20171030,98031,16,56,17,3
20171030,98253,15,1,15,11
20171030,98415,7,42,8,3
20171030,98527,16,53,17,0
20171030,98531,16,31,16,53
20171030,99261,16,34,16,50
